ID,Timestamp,User_ID,Action_Type,Is_Sybil,IP_Address
32287,2020-06-15 06:56:27,user_8430,share,0,27.209.195.123
32288,2020-07-26 23:57:29,user_8997,like,0,55.176.52.62
32289,2021-08-15 18:38:41,user_9163,transaction,0,190.248.179.178
32290,2021-06-05 06:59:22,user_8505,transaction,0,138.140.23.155
32291,2023-05-30 02:55:35,user_2947,comment,0,83.194.204.21
32292,2020-03-01 16:54:57,user_7118,share,0,146.206.46.65
32293,2022-08-05 12:44:18,user_3070,like,0,35.219.206.227
32294,2021-06-02 10:00:22,user_9007,transaction,0,166.36.71.56
32295,2024-05-04 07:13:18,user_1194,comment,0,28.205.72.30
32296,2021-01-19 14:03:10,user_9382,share,0,118.56.43.223
32297,2022-05-26 01:57:10,sybil_91,like,1,198.241.252.67
32298,2021-02-08 22:54:20,user_7959,like,0,11.206.126.94
32299,2021-04-27 09:01:14,user_9055,login,0,154.184.195.131
32300,2022-08-19 16:27:26,user_7510,share,0,25.54.95.94
32301,2021-04-18 06:41:09,user_1600,share,0,18.152.188.42
32302,2020-10-16 19:45:27,user_2222,transaction,0,164.238.42.21
32303,2020-03-13 14:56:19,user_5637,comment,0,28.126.217.88
32304,2023-09-19 15:24:09,user_2031,transaction,0,13.95.37.116
32305,2023-08-01 03:04:27,user_8364,comment,0,169.143.155.232
32306,2021-12-12 03:04:55,user_7578,comment,0,59.159.73.160
32307,2022-10-03 04:25:13,user_1906,comment,0,11.102.42.3
32308,2022-03-20 07:31:18,user_3957,like,0,149.3.45.80
32309,2020-12-20 20:19:32,sybil_51,comment,1,28.149.165.156
32310,2022-04-12 16:20:39,user_8684,transaction,0,52.201.78.67
32311,2022-04-17 17:24:16,user_8387,transaction,0,133.25.61.55
32312,2022-08-18 19:19:42,user_9881,comment,0,169.47.172.70
32313,2025-01-09 10:16:59,user_8474,login,0,110.223.149.28
32314,2020-01-20 07:20:40,sybil_279,comment,1,49.166.44.125
32315,2021-12-13 23:34:32,sybil_166,login,1,79.10.112.125
32316,2024-12-06 18:08:46,user_9177,like,0,95.253.1.53
32317,2024-11-04 21:20:42,sybil_279,comment,1,28.149.165.156
32318,2020-10-19 17:33:21,user_4350,login,0,139.194.13.16
32319,2020-06-27 17:40:57,sybil_194,share,1,198.241.252.67
32320,2021-06-23 16:27:28,sybil_485,like,1,7.60.146.8
32321,2022-08-17 14:47:34,user_4869,login,0,131.175.36.55
32322,2023-04-19 20:28:13,user_4227,comment,0,195.120.114.157
32323,2023-08-14 02:57:56,user_9907,comment,0,21.52.19.47
32324,2024-09-21 14:20:31,user_8974,comment,0,26.188.144.32
32325,2022-12-17 01:42:47,user_8476,share,0,114.73.169.153
32326,2024-01-31 15:55:38,user_4180,transaction,0,37.43.33.11
32327,2023-01-08 09:59:01,user_2178,share,0,92.255.222.199
32328,2022-02-27 08:20:57,user_5143,login,0,41.65.213.161
32329,2024-03-20 23:23:03,user_637,transaction,0,220.76.251.138
32330,2022-06-15 22:05:42,user_8697,share,0,191.162.126.247
32331,2020-09-23 07:36:27,sybil_256,transaction,1,176.82.75.23
32332,2023-06-27 07:34:34,user_2068,like,0,92.34.247.253
32333,2022-09-30 14:10:21,sybil_426,transaction,1,27.14.234.214
32334,2022-12-28 02:16:52,user_4110,share,0,73.28.26.42
32335,2024-03-29 19:39:05,user_1449,like,0,178.202.15.89
32336,2022-06-27 14:51:43,user_4923,login,0,36.89.142.25
32337,2022-01-25 05:51:52,user_7033,comment,0,204.57.193.229
32338,2021-12-17 04:40:01,sybil_209,comment,1,200.45.88.6
32339,2023-10-20 08:11:01,user_1078,comment,0,158.107.21.80
32340,2024-06-18 06:54:06,user_1582,comment,0,153.203.89.191
32341,2021-07-23 12:14:55,user_1096,transaction,0,35.141.79.119
32342,2022-06-09 05:25:35,user_5271,comment,0,120.158.67.167
32343,2024-11-16 19:44:37,user_7984,like,0,75.148.47.76
32344,2021-06-12 18:27:49,sybil_370,login,1,143.167.143.83
32345,2020-09-24 13:15:44,user_6278,like,0,56.120.105.7
32346,2022-06-22 05:20:02,user_1487,share,0,26.188.144.32
32347,2024-01-23 04:19:03,user_8277,login,0,145.220.175.254
32348,2020-10-23 18:20:44,user_4936,like,0,35.141.79.119
32349,2023-06-29 10:39:25,user_9596,like,0,58.219.255.216
32350,2021-07-04 20:22:01,user_5885,login,0,46.128.19.110
32351,2021-06-21 07:41:36,user_4651,share,0,175.165.110.144
32352,2021-05-14 08:18:24,user_154,like,0,97.165.101.30
32353,2022-08-16 05:51:25,user_3344,like,0,182.202.91.225
32354,2020-06-20 13:59:39,user_2505,comment,0,156.71.230.159
32355,2024-03-14 23:14:23,user_9633,like,0,73.28.26.42
32356,2024-06-09 04:23:12,user_2351,transaction,0,109.115.26.111
32357,2022-08-22 11:29:34,user_2157,share,0,116.224.179.62
32358,2020-10-31 06:36:12,user_4744,transaction,0,199.171.71.195
32359,2023-02-28 04:32:44,user_88,share,0,16.253.182.186
32360,2022-06-11 17:00:58,user_8133,login,0,93.88.145.9
32361,2024-12-01 11:25:08,user_9726,comment,0,197.191.69.30
32362,2020-03-08 04:32:11,sybil_423,like,1,176.82.75.23
32363,2024-11-16 20:06:26,sybil_231,share,1,79.10.112.125
32364,2024-06-30 11:36:07,user_1664,transaction,0,23.134.239.5
32365,2021-05-08 21:16:41,user_6296,comment,0,143.162.87.79
32366,2021-05-29 02:57:11,user_1662,share,0,191.105.69.69
32367,2023-02-06 23:10:48,user_3047,login,0,92.44.238.196
32368,2020-07-25 17:06:56,user_4067,share,0,82.19.155.211
32369,2024-02-25 17:58:01,user_8076,login,0,86.112.189.227
32370,2021-08-24 01:54:31,user_2096,like,0,79.227.235.202
32371,2020-04-02 06:10:04,user_9393,like,0,64.22.244.66
32372,2020-10-20 20:10:54,user_4740,login,0,212.54.180.253
32373,2020-03-18 04:18:36,user_3652,login,0,18.152.188.42
32374,2024-12-19 11:53:08,user_1576,comment,0,69.135.186.216
32375,2023-01-19 05:27:48,user_5122,comment,0,78.102.185.63
32376,2020-02-13 03:42:32,user_2008,like,0,204.66.63.192
32377,2023-01-04 23:22:17,user_8243,like,0,197.38.76.195
32378,2020-06-17 17:36:08,user_7298,comment,0,137.219.134.228
32379,2022-03-07 04:49:50,user_1647,transaction,0,37.43.33.11
32380,2022-07-22 22:11:25,user_4743,share,0,8.117.139.232
32381,2023-06-10 02:38:41,user_6943,comment,0,143.186.162.148
32382,2023-09-05 03:57:39,user_2473,like,0,174.183.246.165
32383,2023-09-16 00:27:54,sybil_82,transaction,1,115.250.79.72
32384,2024-03-12 17:15:52,sybil_176,like,1,198.241.252.67
32385,2022-03-19 23:57:11,user_8611,transaction,0,8.118.42.74
32386,2022-12-23 01:20:27,user_5720,login,0,9.205.119.130
32387,2020-02-23 23:09:24,user_8174,login,0,145.220.175.254
32388,2024-03-10 20:25:47,user_7605,login,0,174.183.246.165
32389,2021-09-15 21:40:40,user_5328,comment,0,5.113.210.111
32390,2021-03-02 22:55:50,user_7472,like,0,7.221.119.57
32391,2023-05-19 04:35:17,user_4312,share,0,121.162.193.245
32392,2021-01-15 18:22:18,user_9807,transaction,0,114.2.219.46
32393,2023-03-06 10:01:35,user_3306,comment,0,114.2.219.46
32394,2024-08-06 08:36:57,sybil_482,like,1,18.176.200.96
32395,2023-07-22 13:15:55,sybil_473,like,1,7.60.146.8
32396,2024-03-04 04:38:17,user_5701,like,0,71.244.138.133
32397,2020-08-10 01:00:22,user_2473,comment,0,168.80.54.17
32398,2023-06-27 16:22:36,user_4574,login,0,27.205.26.42
32399,2023-06-13 21:31:08,user_9834,comment,0,59.97.210.249
32400,2021-07-15 08:35:06,user_151,login,0,82.19.155.211
32401,2023-08-12 01:18:19,user_4335,comment,0,99.203.33.5
32402,2021-03-02 22:20:56,user_9901,comment,0,175.165.110.144
32403,2020-01-02 22:19:54,user_1706,comment,0,101.163.162.88
32404,2020-08-25 12:21:30,user_8482,login,0,172.9.219.129
32405,2023-02-16 11:56:19,user_4811,comment,0,103.145.176.2
32406,2024-09-11 16:15:29,user_8395,comment,0,191.105.69.69
32407,2023-06-04 03:09:42,user_5367,comment,0,190.66.109.158
32408,2020-01-20 09:38:46,user_1290,login,0,113.90.181.103
32409,2020-05-30 09:29:23,sybil_196,login,1,27.14.234.214
32410,2023-10-22 14:37:35,user_2220,transaction,0,150.200.174.36
32411,2024-08-24 18:14:42,user_7097,transaction,0,69.210.241.50
32412,2024-04-17 22:48:49,user_3029,login,0,8.33.24.12
32413,2020-12-01 11:42:03,user_6774,like,0,131.125.68.118
32414,2020-01-24 12:21:09,user_3487,transaction,0,118.176.142.159
32415,2020-02-13 05:52:57,user_3736,share,0,204.57.193.229
32416,2022-01-15 06:43:32,user_4940,transaction,0,28.205.72.30
32417,2024-02-16 18:06:09,user_8319,like,0,121.228.47.2
32418,2023-08-02 10:06:36,sybil_262,login,1,200.45.88.6
32419,2024-07-27 05:19:02,user_1517,login,0,150.234.213.86
32420,2023-08-01 08:09:40,user_6017,comment,0,131.244.63.81
32421,2020-01-24 15:10:09,user_6575,login,0,209.139.84.109
32422,2021-04-08 05:31:49,user_5828,login,0,57.242.251.82
32423,2022-01-17 10:04:07,sybil_476,transaction,1,115.250.79.72
32424,2024-09-16 12:25:21,sybil_478,login,1,27.46.162.137
32425,2022-01-04 13:49:42,user_6461,transaction,0,14.10.66.244
32426,2020-02-09 06:15:16,sybil_253,like,1,84.185.154.179
32427,2024-08-28 18:46:59,user_1151,share,0,152.35.88.137
32428,2023-03-26 08:11:55,user_864,login,0,64.62.45.217
32429,2023-02-01 18:42:09,user_7591,transaction,0,69.99.5.136
32430,2021-02-09 00:01:24,user_4332,login,0,36.248.143.8
32431,2023-04-07 03:51:35,user_34,comment,0,148.118.164.53
32432,2022-03-14 06:03:57,user_591,login,0,168.80.54.17
32433,2020-11-24 08:56:30,user_1616,login,0,86.44.48.135
32434,2022-08-28 14:48:18,user_5162,login,0,157.86.112.192
32435,2020-01-30 07:34:09,user_1429,transaction,0,67.156.22.246
32436,2024-09-11 23:44:04,sybil_475,login,1,49.166.44.125
32437,2020-10-28 03:12:13,sybil_50,transaction,1,143.167.143.83
32438,2021-11-30 19:45:30,user_8411,share,0,166.191.216.145
32439,2021-03-14 14:39:47,user_2486,comment,0,53.61.79.51
32440,2020-07-09 08:41:54,user_4924,share,0,184.11.85.42
32441,2022-08-25 11:50:16,user_6547,like,0,217.211.14.102
32442,2021-05-10 09:38:21,user_2806,comment,0,35.245.202.191
32443,2021-01-22 04:10:46,user_2745,login,0,26.247.16.179
32444,2023-01-21 20:36:17,user_5689,comment,0,219.91.52.55
32445,2022-03-23 02:46:51,user_9755,share,0,143.186.162.148
32446,2023-10-24 05:32:33,user_5110,share,0,8.226.179.132
32447,2021-12-22 20:45:07,sybil_315,login,1,28.149.165.156
32448,2020-02-14 18:49:37,user_7521,share,0,154.184.195.131
32449,2024-09-12 06:22:46,user_5298,transaction,0,37.30.170.203
32450,2023-11-06 19:44:24,user_9284,share,0,5.236.205.102
32451,2020-05-04 11:51:49,user_4627,comment,0,69.226.117.68
32452,2023-12-05 20:27:04,user_5053,like,0,52.74.35.166
32453,2021-12-19 01:04:21,sybil_371,login,1,49.166.44.125
32454,2020-08-28 10:59:59,user_2280,share,0,205.77.166.131
32455,2020-12-15 14:13:01,sybil_242,transaction,1,147.77.251.17
32456,2024-12-17 03:55:43,user_9354,like,0,67.156.22.246
32457,2020-11-27 09:03:05,user_108,comment,0,214.162.153.12
32458,2022-11-12 04:02:05,user_5751,login,0,79.171.157.194
32459,2021-06-25 03:03:58,user_4625,transaction,0,131.125.68.118
32460,2020-07-05 05:59:26,user_4910,login,0,134.252.240.164
32461,2021-02-17 04:47:28,user_8183,comment,0,84.239.111.48
32462,2022-07-29 12:50:55,user_2716,share,0,214.192.154.189
32463,2024-09-14 15:35:36,sybil_34,comment,1,29.133.95.137
32464,2021-05-16 21:06:44,user_3477,like,0,11.213.9.245
32465,2020-10-02 00:54:36,user_369,share,0,219.141.201.45
32466,2020-05-29 03:20:28,user_7761,login,0,63.12.51.111
32467,2020-05-06 06:45:57,sybil_214,share,1,29.83.200.117
32468,2020-03-01 12:37:53,user_1928,transaction,0,195.93.123.109
32469,2021-10-17 12:31:39,user_9200,login,0,123.80.86.129
32470,2024-11-23 13:13:02,user_6250,login,0,8.226.179.132
32471,2020-04-17 15:23:52,user_4885,comment,0,103.97.16.131
32472,2020-04-19 05:21:42,user_9600,transaction,0,96.121.6.173
32473,2021-06-07 16:40:18,user_2945,like,0,160.241.245.56
32474,2023-11-19 02:07:32,user_9969,comment,0,91.169.37.54
32475,2024-05-01 00:43:09,user_1951,comment,0,122.97.111.203
32476,2020-10-08 00:48:02,user_7949,like,0,156.5.28.116
32477,2023-02-13 11:32:41,user_8168,comment,0,215.8.224.102
32478,2024-02-14 16:44:50,user_1242,comment,0,184.53.7.75
32479,2024-02-19 03:13:08,user_2920,comment,0,52.201.78.67
32480,2020-10-12 21:53:35,user_2724,like,0,144.23.122.17
32481,2023-11-20 09:33:57,user_7980,transaction,0,35.80.129.241
32482,2023-12-15 19:40:40,sybil_100,like,1,196.104.75.169
32483,2021-04-01 22:24:49,user_6718,transaction,0,184.32.107.25
32484,2021-07-31 16:19:44,sybil_227,login,1,29.83.200.117
32485,2021-11-05 14:20:38,sybil_277,login,1,198.241.252.67
32486,2022-09-19 05:36:34,user_2258,comment,0,214.192.154.189
32487,2023-10-27 00:27:05,user_1371,comment,0,146.206.46.65
32488,2024-09-16 10:54:06,user_4641,like,0,58.40.160.33
32489,2022-03-13 13:41:33,user_2474,login,0,154.153.65.23
32490,2022-03-23 18:58:02,user_2466,like,0,177.138.125.57
32491,2020-11-24 10:33:43,user_3828,share,0,125.196.141.117
32492,2021-12-06 22:34:27,user_2904,login,0,1.154.47.17
32493,2022-10-06 21:38:08,sybil_100,share,1,79.10.112.125
32494,2024-08-11 23:51:45,user_1792,login,0,75.220.136.75
32495,2021-03-19 07:53:11,user_3615,like,0,142.100.68.188
32496,2020-01-29 23:55:16,user_1445,like,0,195.120.114.157
32497,2021-11-15 17:05:01,user_2836,comment,0,194.233.4.107
32498,2020-02-23 13:20:49,sybil_169,transaction,1,143.167.143.83
32499,2022-03-19 03:36:42,user_1722,login,0,149.3.45.80
32500,2024-02-02 18:28:04,user_6465,like,0,88.103.51.129
32501,2021-11-11 19:28:44,sybil_258,share,1,115.250.79.72
32502,2023-01-08 00:16:08,user_7875,login,0,130.120.174.48
32503,2023-03-23 13:05:07,user_5919,transaction,0,37.30.170.203
32504,2021-08-30 23:34:47,user_2838,transaction,0,69.99.5.136
32505,2023-04-07 18:31:19,user_5583,share,0,117.172.215.238
32506,2022-10-13 11:21:05,sybil_160,share,1,147.77.251.17
32507,2020-02-21 18:10:06,sybil_95,login,1,217.145.112.219
32508,2022-01-08 21:29:22,user_2483,like,0,31.69.210.224
32509,2020-10-28 11:15:34,user_5695,login,0,114.73.169.153
32510,2020-09-16 15:39:03,user_5262,share,0,41.132.53.103
32511,2023-05-28 18:13:36,user_1861,comment,0,110.116.159.29
32512,2023-10-06 16:48:14,user_961,comment,0,65.98.127.118
32513,2020-10-17 08:23:05,sybil_393,like,1,49.166.44.125
32514,2020-07-27 02:15:09,user_8849,like,0,206.209.110.253
32515,2023-09-06 00:52:09,user_9252,transaction,0,9.48.11.27
32516,2022-03-29 04:16:36,user_6590,transaction,0,92.93.16.220
32517,2023-02-01 17:36:08,user_3586,login,0,106.94.138.231
32518,2020-01-17 01:39:59,sybil_396,comment,1,198.241.252.67
32519,2023-12-11 15:06:47,user_998,like,0,192.10.74.62
32520,2022-05-11 01:47:08,user_2979,share,0,64.22.244.66
32521,2022-11-10 10:01:56,user_5876,like,0,221.56.152.209
32522,2024-03-29 13:06:36,user_6209,login,0,196.104.111.128
32523,2023-08-25 17:40:54,sybil_166,like,1,77.191.233.197
32524,2024-01-10 03:21:51,user_6208,share,0,105.201.222.36
32525,2021-02-16 15:26:44,sybil_403,login,1,115.250.79.72
32526,2020-01-25 07:03:41,user_968,login,0,92.255.222.199
32527,2022-02-12 23:43:43,user_7710,share,0,182.183.59.95
32528,2021-05-29 00:21:30,user_623,login,0,153.223.18.228
32529,2024-04-17 14:12:52,user_9418,transaction,0,43.26.75.206
32530,2020-06-21 00:44:55,user_6693,share,0,113.157.17.195
32531,2023-10-01 10:01:21,user_6802,login,0,55.211.6.66
32532,2024-01-10 14:45:15,user_2632,login,0,13.249.195.174
32533,2021-11-01 22:32:17,user_4712,login,0,103.97.16.131
32534,2021-12-25 05:04:41,user_7504,comment,0,204.242.144.29
32535,2024-03-29 14:32:29,user_9550,like,0,10.246.122.22
32536,2020-07-14 03:32:18,user_1220,share,0,173.231.28.185
32537,2022-06-18 17:11:41,sybil_213,login,1,29.83.200.117
32538,2024-05-23 01:17:17,sybil_318,like,1,27.46.162.137
32539,2023-09-03 10:01:33,user_6153,transaction,0,49.190.81.37
32540,2021-05-09 22:26:36,user_3793,comment,0,133.25.61.55
32541,2020-12-20 11:37:14,user_1107,login,0,52.3.191.148
32542,2021-01-18 07:16:13,user_6982,comment,0,195.93.123.109
32543,2024-11-21 06:15:42,user_8670,share,0,60.199.176.136
32544,2024-05-07 07:35:06,user_8855,comment,0,191.172.56.185
32545,2023-09-25 01:24:20,user_7192,transaction,0,194.122.159.110
32546,2021-08-07 06:43:18,user_374,share,0,153.206.41.173
32547,2020-05-09 09:28:03,user_2406,transaction,0,147.201.63.108
32548,2022-06-05 14:34:20,user_4257,comment,0,7.230.38.35
32549,2021-01-14 05:33:03,user_1348,transaction,0,196.110.117.109
32550,2023-01-04 19:42:18,user_4796,login,0,142.23.191.99
32551,2022-03-21 09:22:58,sybil_122,comment,1,200.45.88.6
32552,2020-07-05 14:57:13,sybil_297,transaction,1,143.167.143.83
32553,2024-12-01 23:19:29,sybil_88,share,1,7.60.146.8
32554,2022-12-21 04:07:52,user_7367,login,0,71.193.164.233
32555,2024-01-09 16:25:45,user_4434,share,0,26.104.144.183
32556,2024-08-15 02:29:53,sybil_272,login,1,115.250.79.72
32557,2021-02-23 00:43:13,user_7179,comment,0,139.246.28.123
32558,2021-08-29 20:17:34,user_2526,like,0,92.44.238.196
32559,2021-03-14 00:13:01,user_1080,like,0,209.139.84.109
32560,2022-05-12 15:29:38,sybil_112,transaction,1,7.60.146.8
32561,2022-01-09 06:17:30,user_780,login,0,75.148.47.76
32562,2020-12-28 21:18:18,user_8898,comment,0,118.241.228.48
32563,2020-03-16 15:45:10,user_3287,like,0,181.191.243.63
32564,2020-11-26 21:02:23,user_9765,login,0,159.122.2.175
32565,2024-04-21 00:41:14,user_4165,login,0,36.248.143.8
32566,2020-08-20 05:29:31,user_6706,comment,0,1.207.80.119
32567,2023-07-06 19:57:00,user_3647,login,0,180.204.102.219
32568,2023-07-05 13:21:44,user_2736,share,0,7.221.119.57
32569,2024-12-22 19:31:52,sybil_392,comment,1,143.167.143.83
32570,2023-06-09 00:14:05,sybil_388,transaction,1,200.45.88.6
32571,2020-10-03 04:38:45,sybil_270,login,1,27.46.162.137
32572,2020-09-21 19:27:11,user_7872,login,0,202.60.89.87
32573,2024-10-21 10:35:09,user_937,share,0,54.51.173.164
32574,2024-12-07 14:44:59,user_9137,share,0,194.122.159.110
32575,2022-01-13 20:15:12,sybil_476,comment,1,84.185.154.179
32576,2024-03-19 05:20:58,user_7408,comment,0,75.148.47.76
32577,2020-04-06 03:47:31,user_3439,transaction,0,181.172.187.55
32578,2024-06-26 23:09:20,user_6649,comment,0,164.238.42.21
32579,2024-12-16 13:04:23,user_3664,share,0,192.80.121.9
32580,2021-06-07 16:20:49,user_5728,comment,0,173.8.125.75
32581,2022-07-17 17:01:37,user_7427,share,0,7.209.106.78
32582,2023-08-05 17:26:01,user_4115,share,0,4.93.106.121
32583,2021-08-22 14:07:33,user_734,share,0,110.223.67.227
32584,2020-10-02 19:49:49,sybil_156,transaction,1,18.176.200.96
32585,2022-02-06 02:26:13,sybil_240,login,1,18.176.200.96
32586,2022-09-15 16:27:26,user_201,comment,0,180.204.102.219
32587,2023-02-20 12:21:25,user_1270,login,0,97.165.101.30
32588,2024-07-25 16:20:35,user_3153,login,0,113.90.181.103
32589,2020-11-28 11:14:51,user_6248,login,0,156.71.230.159
32590,2022-12-12 01:11:22,user_6320,login,0,209.173.59.148
32591,2024-05-21 06:52:49,user_152,transaction,0,139.194.13.16
32592,2020-09-21 21:08:53,user_2749,like,0,89.57.7.10
32593,2024-12-25 09:11:20,user_3900,like,0,66.191.132.84
32594,2023-12-25 16:48:13,sybil_156,share,1,27.46.162.137
32595,2020-05-30 02:03:30,user_9610,comment,0,79.171.157.194
32596,2023-01-11 14:33:32,user_1414,like,0,189.145.137.141
32597,2020-05-27 04:14:08,user_108,comment,0,146.171.233.181
32598,2024-11-26 22:46:50,sybil_324,transaction,1,27.46.162.137
32599,2024-12-18 09:15:27,sybil_197,like,1,200.45.88.6
32600,2023-11-15 03:36:10,user_404,share,0,8.118.42.74
32601,2021-06-28 14:48:59,user_6974,share,0,168.236.27.21
32602,2020-01-14 17:11:03,user_7028,share,0,68.88.120.97
32603,2024-12-21 14:25:44,user_6247,share,0,6.48.239.207
32604,2022-02-28 03:38:23,sybil_317,share,1,198.241.252.67
32605,2021-06-11 15:21:46,user_1749,share,0,75.220.136.75
32606,2023-08-05 06:51:41,user_6234,like,0,28.126.217.88
32607,2024-09-20 04:02:54,user_3572,share,0,159.17.34.91
32608,2025-01-02 09:28:02,user_4133,share,0,55.211.6.66
32609,2023-04-27 03:21:42,user_6912,share,0,166.191.216.145
32610,2021-12-27 16:47:07,sybil_499,transaction,1,196.104.75.169
32611,2021-06-28 02:46:58,user_8299,comment,0,96.121.6.173
32612,2020-09-19 19:05:40,user_5843,login,0,181.191.243.63
32613,2020-05-15 00:59:24,user_9648,comment,0,172.9.219.129
32614,2021-01-21 18:29:57,user_9493,share,0,46.170.176.170
32615,2020-05-23 17:12:55,user_1010,comment,0,9.205.119.130
32616,2023-03-05 17:33:05,sybil_448,like,1,27.14.234.214
32617,2023-03-04 01:19:05,user_6996,comment,0,194.233.4.107
32618,2021-06-12 20:59:45,user_5221,transaction,0,118.56.43.223
32619,2021-05-03 09:10:09,user_4803,login,0,196.110.117.109
32620,2022-04-09 20:47:54,user_2581,comment,0,118.241.228.48
32621,2023-03-10 04:32:12,sybil_111,comment,1,147.77.251.17
32622,2023-02-02 19:47:40,user_2934,comment,0,146.73.158.212
32623,2024-10-05 12:52:43,user_574,share,0,55.18.192.31
32624,2024-03-16 11:09:25,user_4235,transaction,0,71.181.150.97
32625,2021-01-11 03:36:36,user_7872,share,0,8.226.179.132
32626,2023-06-22 19:49:30,user_3323,like,0,26.206.241.101
32627,2023-12-16 11:17:54,user_6962,comment,0,34.8.162.230
32628,2023-06-03 08:04:22,sybil_345,login,1,28.149.165.156
32629,2021-02-16 05:24:46,sybil_46,login,1,84.185.154.179
32630,2020-08-17 06:30:25,sybil_454,comment,1,147.77.251.17
32631,2021-04-11 23:35:06,user_297,share,0,28.205.72.30
32632,2024-01-22 02:31:24,sybil_446,login,1,198.241.252.67
32633,2023-04-01 10:04:35,user_5528,login,0,71.181.150.97
32634,2022-10-09 12:08:42,user_9429,like,0,177.138.125.57
32635,2022-01-23 00:31:21,user_1373,comment,0,133.129.142.110
32636,2024-04-24 03:35:11,sybil_413,comment,1,166.109.192.89
32637,2020-10-02 23:15:02,user_165,share,0,5.236.205.102
32638,2022-08-23 16:11:46,user_7939,share,0,153.203.89.191
32639,2022-02-12 18:30:35,sybil_466,comment,1,147.77.251.17
32640,2022-12-29 02:17:35,user_7577,share,0,63.12.51.111
32641,2022-04-07 16:00:22,sybil_22,comment,1,115.250.79.72
32642,2023-01-21 05:22:48,user_823,transaction,0,169.201.122.120
32643,2023-04-28 19:39:51,user_6783,like,0,86.112.189.227
32644,2024-05-10 07:36:21,user_9021,like,0,149.3.45.80
32645,2024-05-22 11:23:34,user_8328,like,0,180.64.92.199
32646,2023-08-08 23:25:37,user_4524,login,0,35.219.206.227
32647,2024-03-23 14:06:23,user_9732,like,0,166.191.216.145
32648,2024-06-15 21:46:52,user_1108,login,0,2.18.87.5
32649,2023-08-26 14:54:31,user_8383,comment,0,10.217.184.6
32650,2022-08-31 01:07:27,user_8734,comment,0,152.35.88.137
32651,2023-12-18 23:54:45,user_1652,like,0,182.172.71.163
32652,2020-05-04 01:13:58,user_4984,share,0,15.230.50.188
32653,2020-03-19 05:04:06,sybil_499,transaction,1,27.14.234.214
32654,2020-01-30 03:54:11,user_2557,transaction,0,147.1.211.7
32655,2020-09-24 04:14:59,user_624,transaction,0,138.5.142.0
32656,2021-06-03 19:02:24,user_3957,login,0,163.19.63.105
32657,2023-12-07 03:48:46,user_509,like,0,124.17.199.144
32658,2021-12-30 01:07:33,user_6443,like,0,91.22.23.159
32659,2020-03-02 13:09:53,user_5242,like,0,4.217.105.245
32660,2022-02-27 16:51:39,user_3247,login,0,119.16.175.204
32661,2024-03-31 10:38:07,user_7891,comment,0,216.80.25.155
32662,2023-06-11 15:30:27,sybil_482,like,1,29.83.200.117
32663,2023-01-18 21:36:06,user_7190,transaction,0,186.94.92.67
32664,2024-04-18 14:08:23,user_6764,comment,0,205.227.13.136
32665,2022-03-02 17:39:34,user_5972,comment,0,184.32.107.25
32666,2025-01-14 17:53:25,user_1777,share,0,71.159.128.94
32667,2021-01-11 17:00:56,user_1549,comment,0,103.145.176.2
32668,2020-06-28 02:55:02,sybil_307,like,1,79.10.112.125
32669,2021-03-13 20:09:29,sybil_347,like,1,176.82.75.23
32670,2023-07-11 20:43:07,user_4700,login,0,13.95.37.116
32671,2022-10-25 06:46:55,user_6576,comment,0,140.254.128.110
32672,2023-05-11 18:53:37,user_4855,share,0,218.11.196.141
32673,2020-09-24 19:57:43,user_2412,share,0,150.229.193.17
32674,2021-10-22 09:17:32,sybil_447,like,1,29.133.95.137
32675,2020-10-18 22:54:36,user_4065,transaction,0,208.70.67.32
32676,2022-03-13 00:53:56,user_6332,like,0,119.220.72.129
32677,2022-09-23 21:09:37,user_8818,comment,0,148.173.63.232
32678,2023-05-28 16:52:04,sybil_367,comment,1,27.14.234.214
32679,2021-07-29 14:53:46,sybil_65,share,1,200.45.88.6
32680,2021-02-11 03:19:06,user_1891,comment,0,173.8.125.75
32681,2021-07-18 00:26:23,user_1012,login,0,64.62.45.217
32682,2021-10-01 10:19:02,user_5683,comment,0,178.104.195.106
32683,2024-05-27 06:56:28,user_1780,share,0,55.211.6.66
32684,2023-10-12 03:24:45,user_9703,transaction,0,16.253.182.186
32685,2022-05-02 06:37:02,user_5794,transaction,0,140.254.128.110
32686,2023-12-26 19:55:21,user_2535,share,0,164.238.42.21
32687,2021-03-11 19:01:12,sybil_169,comment,1,115.250.79.72
32688,2023-03-09 11:10:40,user_898,comment,0,178.104.195.106
32689,2024-10-31 05:54:28,sybil_365,login,1,166.109.192.89
32690,2020-11-20 14:20:25,user_8536,transaction,0,196.155.145.235
32691,2021-07-25 14:37:28,sybil_21,share,1,200.45.88.6
32692,2020-02-06 18:39:23,user_4483,login,0,202.45.20.53
32693,2021-02-18 08:08:02,user_6385,transaction,0,154.184.195.131
32694,2024-08-16 01:24:20,user_8591,login,0,80.170.183.207
32695,2025-01-01 10:26:49,user_8496,like,0,47.68.196.93
32696,2023-02-07 06:07:18,user_9376,transaction,0,59.97.210.249
32697,2022-04-20 11:55:32,user_4951,share,0,10.246.122.22
32698,2024-06-27 08:35:06,user_7403,share,0,36.89.142.25
32699,2020-11-17 10:14:18,user_6853,transaction,0,31.69.210.224
32700,2021-03-23 13:12:30,user_8418,comment,0,60.199.176.136
